"","temp","humidity"
"73",8.2,0.96
"74",8.17777777777778,0.93
"75",7.31111111111111,0.82
"76",7.64444444444444,0.93
"77",6.62222222222222,0.93
"78",6.68333333333333,0.93
"79",6.08888888888889,0.93
"80",6.06666666666667,0.93
"81",6.14444444444445,0.93
"82",7.13333333333334,0.8
"83",7.20555555555555,0.86
"84",7.56666666666667,0.84
"85",8.9,0.77
"86",9.96111111111111,0.71
"87",9.88888888888889,0.71
"88",11.0666666666667,0.71
"89",10.1166666666667,0.76
"90",11.0388888888889,0.66
"91",10.65,0.7
"92",10.05,0.7
"93",9.9,0.66
"94",8.79444444444444,0.71
"95",7.82777777777778,0.72
"96",7.85555555555556,0.72
"97",7.31666666666667,0.75
"98",7.24444444444444,0.75
"99",5.43888888888889,0.88
"100",7.2,0.76
"101",6.68888888888889,0.7
"102",6.21111111111111,0.73
"103",6.11111111111111,0.76
"104",6.11111111111111,0.76
"105",6.17222222222222,0.76
"106",7.22222222222222,0.71
"107",7.28888888888889,0.73
"108",7.40555555555556,0.72
"109",7.96111111111111,0.7
"110",8.03333333333333,0.7
"111",9.07777777777778,0.65
"112",9.05,0.62
"113",9.05,0.65
"114",9.18333333333333,0.65
"115",9.07222222222222,0.7
"116",7.98333333333333,0.75
"117",8.07222222222222,0.75
"118",7.89444444444445,0.82
"119",7.31111111111111,0.83
"120",7.33888888888889,0.84
"121",6.62222222222222,0.85
"122",6.06666666666667,0.88
"123",8.33888888888889,0.88
"124",5.18333333333333,0.91
"125",3.72222222222222,0.94
"126",4.85555555555556,0.93
"127",5.21111111111111,0.92
"128",6.25555555555555,0.92
"129",7.79444444444445,0.87
"130",10.05,0.76
"131",12.2,0.66
"132",12.7,0.63
"133",13.9333333333333,0.58
"134",15.0944444444444,0.59
"135",15.15,0.5
"136",16.1777777777778,0.44
"137",16.25,0.55
"138",16.2944444444444,0.5
"139",16.1,0.56
"140",12.9555555555556,0.68
"141",13.85,0.64
"142",12.7777777777778,0.69
"143",12.15,0.72
"144",10.6777777777778,0.81
"145",10.4444444444444,0.83
"146",9.82222222222222,0.8
"147",11.0277777777778,0.74
"148",7.13888888888889,0.93
"149",7.62222222222222,0.89
"150",7.62777777777778,0.86
"151",7.04444444444444,0.86
"152",8.6,0.84
"153",9.65,0.84
"154",12.1055555555556,0.72
"155",12.7777777777778,0.71
"156",13.8111111111111,0.65
"157",16.0166666666667,0.48
"158",17.1277777777778,0.47
"159",17.1444444444444,0.43
"160",17.7777777777778,0.4
"161",17.7777777777778,0.37
"162",17.8055555555556,0.43
"163",16.1555555555556,0.52
"164",14.05,0.63
"165",13.0888888888889,0.67
"166",12.2888888888889,0.72
"167",12.7777777777778,0.66
"168",12.7277777777778,0.67
"169",12.2666666666667,0.69
"170",11.7111111111111,0.71
"171",10.8277777777778,0.86
"172",12.2,0.59
"173",12.2,0.6
"174",11.6888888888889,0.68
"175",11.2055555555556,0.77
"176",11.1333333333333,0.77
"177",11.4388888888889,0.77
"178",13.0333333333333,0.81
"179",17.2444444444444,0.62
"180",17.7388888888889,0.53
"181",17.8444444444444,0.56
"182",18.8611111111111,0.56
"183",18.6666666666667,0.56
"184",17.8222222222222,0.56
"185",17.8,0.59
"186",17.35,0.57
"187",16.0666666666667,0.67
"188",14.9333333333333,0.73
"189",13.9222222222222,0.78
"190",12.7555555555556,0.84
"191",12.7555555555556,0.84
"192",12.3722222222222,0.86
"193",11.1833333333333,0.93
"194",11.6666666666667,0.9
"195",8.97777777777778,0.95
"196",10.5777777777778,0.93
"197",10.5333333333333,0.89
"198",10.5888888888889,0.87
"199",9.98333333333333,0.89
"200",11.0222222222222,0.86
"201",13.5388888888889,0.75
"202",13.8888888888889,0.68
"203",15,0.67
"204",17.1833333333333,0.57
"205",16.2,0.62
"206",17.75,0.56
"207",18.4055555555556,0.54
"208",17.8222222222222,0.59
"209",17.3111111111111,0.57
"210",17.5055555555556,0.55
"211",17.2666666666667,0.54
"212",15.1388888888889,0.61
"213",13.25,0.69
"214",12.2944444444444,0.72
"215",10.7,0.79
"216",9.85555555555556,0.85
"217",9.52222222222222,0.88
"218",8.40555555555556,0.92
"219",13.0111111111111,0.82
"220",7.73333333333333,0.96
"221",6.13888888888889,0.96
"222",6.47222222222222,0.95
"223",6.62777777777778,0.96
"224",8.68888888888889,0.93
"225",11.9944444444444,0.81
"226",13.7666666666667,0.78
"227",15.0888888888889,0.77
"228",16.4555555555556,0.68
"229",17.3111111111111,0.62
"230",17.8722222222222,0.64
"231",19.0388888888889,0.47
"232",18.9777777777778,0.51
"233",19.0055555555555,0.55
"234",19.0111111111111,0.53
"235",17.8666666666667,0.64
"236",17.2666666666667,0.62
"237",16.1888888888889,0.61
"238",14.8833333333333,0.72
"239",14.3277777777778,0.75
"240",14.5111111111111,0.75
"241",14.3722222222222,0.75
"242",14.8777777777778,0.72
"243",10.4055555555556,0.92
"244",12.8222222222222,0.83
"245",12.8,0.85
"246",12.8277777777778,0.86
"247",12.2666666666667,0.85
"248",12.2666666666667,0.85
"249",12.1833333333333,0.82
"250",12.1722222222222,0.8
"251",12.7111111111111,0.83
"252",15.6055555555556,0.78
"253",16.0222222222222,0.78
"254",17.2,0.67
"255",17.2166666666667,0.71
"256",17.8277777777778,0.69
"257",17.8277777777778,0.69
"258",17.7333333333333,0.69
"259",16.2722222222222,0.71
"260",13.1666666666667,0.93
"261",13.2555555555556,0.93
"262",13.0111111111111,0.93
"263",12.4555555555556,0.91
"264",12.4888888888889,0.9
"265",9.55555555555556,0.8
"266",10.6222222222222,0.79
"267",8.72222222222222,0.93
"268",10.5333333333333,0.77
"269",9.44444444444444,0.83
"270",9.88888888888889,0.83
"271",10.3666666666667,0.78
"272",8.88888888888889,0.89
"273",9.97777777777778,0.84
"274",12.2,0.73
"275",13.9611111111111,0.67
"276",14.9444444444444,0.67
"277",16.1833333333333,0.71
"278",16.3666666666667,0.61
"279",17.3722222222222,0.57
"280",17.6722222222222,0.51
"281",17.7222222222222,0.53
"282",16.2388888888889,0.61
"283",14.0666666666667,0.71
"284",13.9555555555556,0.76
"285",12.2888888888889,0.8
"286",10.0222222222222,0.86
"287",9.37777777777778,0.86
"288",9.41666666666667,0.9
"289",11.8277777777778,0.92
"290",10.7611111111111,0.91
"291",12.1555555555556,0.95
"292",9.67222222222222,0.94
"293",8.15,0.94
"294",10.2,0.95
"295",10.1166666666667,0.99
"296",10.1611111111111,0.99
"297",11.2444444444444,0.98
"298",12.2444444444444,0.99
"299",13.9111111111111,0.92
"300",15.6166666666667,0.82
"301",15.0722222222222,0.86
"302",15.0722222222222,0.82
"303",14.2666666666667,0.87
"304",16.0166666666667,0.81
"305",15.0277777777778,0.86
"306",13.9444444444444,0.89
"307",12.9166666666667,0.95
"308",12.8944444444444,0.95
"309",12.4,0.98
"310",12.2666666666667,0.99
"311",12.2222222222222,0.96
"312",11.25,0.96
"313",11.5277777777778,0.96
"314",11.5388888888889,0.96
"315",9.43888888888889,0.96
"316",11.4388888888889,0.96
"317",11.3944444444444,0.96
"318",11.5277777777778,0.96
"319",11.95,0.93
"320",11.9722222222222,1
"321",12.6333333333333,0.96
"322",12.7555555555556,0.96
"323",13.8444444444444,0.9
"324",13.1722222222222,0.94
"325",15.0666666666667,0.86
"326",17.2444444444444,0.75
"327",16.3166666666667,0.76
"328",17.3833333333333,0.74
"329",15.2722222222222,0.76
"330",17.4555555555556,0.72
"331",16.2222222222222,0.77
"332",15.0833333333333,0.82
"333",13.9944444444444,0.88
"334",12.1722222222222,0.92
"335",11.0888888888889,0.95
"336",11.0944444444444,0.95
"337",9.88333333333333,0.96
"338",9.35555555555556,0.96
"339",9.86111111111111,0.96
"340",8.27222222222222,0.99
"341",8.86666666666667,0.96
"342",8.81666666666667,0.96
"343",7.15555555555556,1
"344",8.85,0.99
"345",11.1777777777778,0.93
"346",12.3888888888889,0.98
"347",14.1444444444444,0.88
"348",17.1,0.72
"349",18.9388888888889,0.64
"350",17.9166666666667,0.68
"351",19.9833333333333,0.53
"352",20.0722222222222,0.62
"353",20.0722222222222,0.56
"354",20.0833333333333,0.58
"355",19.0888888888889,0.63
"356",17.45,0.62
"357",15.5666666666667,0.74
"358",12.4944444444444,0.91
"359",12.2444444444444,0.89
"360",11.4166666666667,0.92
"361",10.5555555555556,0.95
"362",10.4666666666667,0.93
"363",10.25,0.95
"364",9.35555555555556,0.96
"365",8.31111111111111,0.96
"366",8.81111111111111,0.96
"367",8.73333333333333,0.93
"368",11.9333333333333,0.93
"369",14.5166666666667,0.84
"370",18.7333333333333,0.68
"371",20.0277777777778,0.6
"372",21.0388888888889,0.55
"373",20.7388888888889,0.46
"374",22.3166666666667,0.48
"375",22.1111111111111,0.5
"376",22.7333333333333,0.38
"377",22.7777777777778,0.37
"378",21.2166666666667,0.41
"379",20.1833333333333,0.45
"380",18.0111111111111,0.68
"381",17.4222222222222,0.65
"382",13.9611111111111,0.82
"383",13.2888888888889,0.89
"384",12.3222222222222,0.89
"385",11.1166666666667,0.95
"386",10.5333333333333,0.95
"387",12.3833333333333,0.8
"388",9.86111111111111,0.96
"389",8.87222222222222,0.95
"390",8.67222222222222,0.94
"391",7.68888888888889,1
"392",10.9111111111111,0.99
"393",14.8388888888889,0.82
"394",18.8,0.65
"395",21.0944444444444,0.49
"396",22.0277777777778,0.49
"397",22.8277777777778,0.47
"398",22.9166666666667,0.37
"399",23.9166666666667,0.37
"400",23.9111111111111,0.4
"401",23.9333333333333,0.37
"402",23.9166666666667,0.32
"403",22.8222222222222,0.44
"404",21.2277777777778,0.48
"405",19.0777777777778,0.51
"406",17.0611111111111,0.63
"407",14.9055555555556,0.72
"408",13.0833333333333,0.87
"409",12.7111111111111,0.89
"410",12.1277777777778,0.89
"411",11.8111111111111,0.84
"412",12.0166666666667,0.8
"413",12.0444444444444,0.8
"414",10.6277777777778,0.86
"415",9.91111111111111,0.99
"416",12.5555555555556,0.9
"417",15.0055555555556,0.78
"418",17.3388888888889,0.74
"419",19.1,0.67
"420",21.2611111111111,0.57
"421",22.4111111111111,0.54
"422",22.9388888888889,0.5
"423",23.9277777777778,0.47
"424",23.9611111111111,0.47
"425",23.9611111111111,0.38
"426",23.1111111111111,0.42
"427",22.8222222222222,0.44
"428",21.1111111111111,0.47
"429",18.1888888888889,0.58
"430",16.0166666666667,0.72
"431",15.4666666666667,0.72
"432",14.6055555555556,0.76
"433",13.3111111111111,0.82
"434",12.7333333333333,0.83
"435",13.7888888888889,0.77
"436",10.5777777777778,0.88
"437",10.4833333333333,0.92
"438",10.2888888888889,0.91
"439",9.97222222222222,0.92
"440",13.6388888888889,0.9
"441",16.7388888888889,0.74
"442",18.8388888888889,0.65
"443",21.1611111111111,0.59
"444",22.5888888888889,0.53
"445",22.8944444444444,0.48
"446",24.0055555555555,0.47
"447",24.0055555555555,0.35
"448",23.9777777777778,0.44
"449",25.0444444444444,0.32
"450",24.0777777777778,0.35
"451",22.3833333333333,0.45
"452",21.2055555555556,0.52
"453",18.2611111111111,0.62
"454",17.2,0.67
"455",15.9944444444444,0.75
"456",15.9611111111111,0.79
"457",15.4444444444444,0.72
"458",14.3722222222222,0.75
"459",13.6055555555556,0.9
"460",12.8222222222222,0.82
"461",12.75,0.83
"462",11.4166666666667,0.92
"463",12.3333333333333,0.86
"464",14.9055555555556,0.78
"465",15.8944444444444,0.74
"466",17.2277777777778,0.72
"467",17.8277777777778,0.73
"468",17.9166666666667,0.72
"469",19.0555555555556,0.67
"470",20.1444444444444,0.67
"471",20.2611111111111,0.62
"472",21.2055555555556,0.62
"473",21.2555555555556,0.67
"474",20.2333333333333,0.66
"475",19.0777777777778,0.71
"476",17.9444444444444,0.77
"477",15.4944444444444,0.82
"478",14.1444444444444,0.89
"479",14.5388888888889,0.86
"480",14.1388888888889,0.86
"481",13.4,0.9
"482",13.4277777777778,0.9
"483",11.5888888888889,0.74
"484",14.4222222222222,0.83
"485",13.9166666666667,0.86
"486",13.4,0.9
"487",13.8666666666667,0.9
"488",14.9055555555556,0.84
"489",15.9333333333333,0.74
"490",17.1277777777778,0.65
"491",18.75,0.58
"492",18.9611111111111,0.6
"493",19.9944444444444,0.54
"494",21.1111111111111,0.5
"495",21.0944444444444,0.46
"496",21.1777777777778,0.43
"497",21.2277777777778,0.41
"498",20.1,0.45
"499",19.0277777777778,0.51
"500",17.85,0.59
"501",16.2611111111111,0.66
"502",14.9833333333333,0.72
"503",14.4666666666667,0.65
"504",13.9444444444444,0.6
"505",12.3166666666667,0.65
"506",11.7611111111111,0.66
"507",10.8277777777778,0.62
"508",10.1388888888889,0.73
"509",10.6277777777778,0.71
"510",10.6055555555556,0.69
"511",10.0722222222222,0.71
"512",11.1611111111111,0.71
"513",12.8888888888889,0.67
"514",15.05,0.6
"515",15.1611111111111,0.59
"516",16.2722222222222,0.56
"517",17.8,0.46
"518",17.9388888888889,0.46
"519",18.8555555555556,0.41
"520",17.9888888888889,0.43
"521",17.9611111111111,0.51
"522",17.3611111111111,0.47
"523",16.25,0.52
"524",14.1222222222222,0.47
"525",12.95,0.55
"526",12.2444444444444,0.52
"527",11.6888888888889,0.57
"528",11.1555555555556,0.59
"529",9.21666666666667,0.9
"530",8.68333333333333,0.9
"531",9.18888888888889,0.77
"532",8.59444444444444,0.93
"533",7.50555555555555,0.93
"534",6.21666666666667,0.95
"535",5.85555555555556,0.93
"536",5.93333333333333,1
"537",10.4055555555556,1
"538",12.5444444444444,0.78
"539",13.8611111111111,0.77
"540",15.9777777777778,0.63
"541",17.2666666666667,0.57
"542",17.8444444444444,0.5
"543",16.4277777777778,0.54
"544",17.7777777777778,0.46
"545",17.8444444444444,0.45
"546",17.3,0.5
"547",15.1833333333333,0.65
"548",13.0055555555556,0.7
"549",12.6944444444444,0.74
"550",12.1944444444444,0.72
"551",12.0833333333333,0.71
"552",10.6166666666667,0.74
"553",11.6,0.57
"554",11.0222222222222,0.6
"555",11.8888888888889,0.6
"556",10.4166666666667,0.64
"557",10.3,0.67
"558",9.48333333333333,0.72
"559",9.77222222222222,0.68
"560",10.9333333333333,0.67
"561",11.6555555555556,0.66
"562",13.9388888888889,0.55
"563",15.0277777777778,0.54
"564",16.0388888888889,0.47
"565",15.2277777777778,0.51
"566",16.2055555555556,0.44
"567",17.3,0.43
"568",17.7777777777778,0.43
"569",17.8,0.38
"570",17.2611111111111,0.39
"571",17.2,0.38
"572",15.0222222222222,0.45
"573",13.9277777777778,0.47
"574",12.3666666666667,0.57
"575",12.2944444444444,0.59
"576",12.7888888888889,0.56
"577",9.53333333333333,0.76
"578",9.97222222222222,0.71
"579",4.91111111111111,0.91
"580",7.91666666666667,0.78
"581",7.38333333333333,0.82
"582",7.97222222222222,0.82
"583",8.81666666666667,0.84
"584",8.79444444444444,0.84
"585",7.88888888888889,0.89
"586",7.8,0.96
"587",7.82222222222222,0.95
"588",7.94444444444444,0.95
"589",8.07777777777778,0.94
"590",10.2277777777778,0.81
"591",11.3611111111111,0.74
"592",12.45,0.7
"593",12.9166666666667,0.67
"594",12.55,0.62
"595",12.3833333333333,0.69
"596",10.2277777777778,0.75
"597",9.22777777777778,0.78
"598",7.82777777777778,0.87
"599",6.67777777777778,0.91
"600",6.12222222222222,0.91
"601",5.32777777777778,0.95
"602",4.35555555555556,0.95
"603",9.27222222222222,0.89
"604",4.26111111111111,0.92
"605",3.21666666666667,0.92
"606",3.90555555555556,0.92
"607",2.71111111111111,0.96
"608",3.81666666666667,1
"609",6.88333333333333,0.93
"610",8.93888888888889,0.88
"611",11.2055555555556,0.79
"612",12.85,0.7
"613",13.9611111111111,0.63
"614",14.9777777777778,0.51
"615",14.0277777777778,0.57
"616",15.0222222222222,0.51
"617",15.0444444444444,0.54
"618",15.0888888888889,0.5
"619",14.95,0.51
"620",13.8166666666667,0.59
"621",12.9166666666667,0.64
"622",13.8388888888889,0.59
"623",12.7555555555556,0.69
"624",12.65,0.74
"625",11.6888888888889,0.8
"626",10.6277777777778,0.88
"627",5.66666666666667,0.91
"628",10.05,0.92
"629",9.97777777777778,0.93
"630",9.77777777777778,0.95
"631",8.66111111111111,0.99
"632",7.55,0.95
"633",7.23333333333334,0.93
"634",6.04444444444445,0.92
"635",6.09444444444444,0.85
"636",6.11666666666667,0.82
"637",6.06666666666667,0.86
"638",6.03888888888889,0.93
"639",6.88888888888889,0.93
"640",7.06111111111111,0.86
"641",6.03888888888889,0.93
"642",6.07222222222222,0.93
"643",5.04444444444444,0.93
"644",5.02222222222222,0.92
"645",5.03333333333333,0.93
"646",5,0.93
"647",4.97777777777778,0.93
"648",4.93333333333333,0.87
"649",4.46666666666667,0.92
"650",4.44444444444444,0.92
"651",4.01111111111111,0.83
"652",4.90555555555556,0.86
"653",4.88333333333333,0.83
"654",4.38888888888889,0.89
"655",4.83888888888889,0.86
"656",4.81111111111111,0.83
"657",4.94444444444444,0.84
"658",7.2,0.65
"659",7.77777777777778,0.67
"660",8.72777777777778,0.64
"661",8.98333333333333,0.57
"662",10,0.5
"663",10.0944444444444,0.55
"664",11.0611111111111,0.46
"665",10.1388888888889,0.42
"666",11.0111111111111,0.42
"667",10.1166666666667,0.49
"668",7.91666666666667,0.57
"669",7.33333333333333,0.63
"670",5.05,0.75
"671",3.93333333333333,0.76
"672",4.09444444444444,0.77
"673",3.8,0.82
"674",2.68888888888889,0.85
"675",5.06666666666667,0.81
"676",2.6,0.85
"677",1.58333333333333,0.92
"678",2.15555555555556,0.9
"679",0.955555555555555,0.92
"680",0.955555555555555,0.92
"681",5.59444444444444,0.82
"682",9.82222222222222,0.66
"683",11.0722222222222,0.54
"684",11.0555555555556,0.48
"685",12.2444444444444,0.43
"686",12.85,0.41
"687",12.8888888888889,0.38
"688",12.9166666666667,0.4
"689",13.8888888888889,0.46
"690",13.0222222222222,0.48
"691",12.3833333333333,0.49
"692",10.2055555555556,0.57
"693",9.14444444444445,0.62
"694",7.82777777777778,0.68
"695",7.73333333333333,0.65
"696",7.14444444444444,0.69
"697",6.01666666666667,0.74
"698",5.46111111111111,0.76
"699",8.24444444444445,0.72
"700",3.83888888888889,0.82
"701",2.24444444444444,0.91
"702",2.02222222222222,0.93
"703",2.17222222222222,0.92
"704",3.66111111111111,0.89
"705",6.11111111111111,0.79
"706",10.0055555555556,0.66
"707",12.2444444444444,0.52
"708",12.9388888888889,0.5
"709",13.9833333333333,0.5
"710",15.0944444444444,0.44
"711",16.25,0.43
"712",17.2666666666667,0.41
"713",17.2888888888889,0.38
"714",17.3888888888889,0.37
"715",17.2888888888889,0.38
"716",15.0888888888889,0.44
"717",11.7111111111111,0.58
"718",11.1611111111111,0.61
"719",10.0277777777778,0.68
"720",10.1388888888889,0.65
"721",21.0166666666667,0.87
"722",19.4444444444444,0.9
"723",20.7222222222222,0.81
"724",18.7944444444444,0.93
"725",17.7333333333333,0.93
"726",17.6055555555556,0.95
"727",18.7333333333333,0.93
"728",22.5555555555556,0.8
"729",24.7611111111111,0.7
"730",27.1722222222222,0.56
"731",28.9111111111111,0.55
"732",30.9555555555556,0.42
"733",32.1722222222222,0.38
"734",32.1277777777778,0.32
"735",31.9833333333333,0.35
"736",32.5388888888889,0.38
"737",31.9777777777778,0.4
"738",32.0111111111111,0.41
"739",30.9444444444444,0.39
"740",28.5722222222222,0.5
"741",27.0944444444444,0.59
"742",24.6944444444444,0.65
"743",24.1388888888889,0.7
"744",23.1222222222222,0.77
"745",15.5611111111111,0.92
"746",15.4944444444444,0.87
"747",16.5388888888889,0.91
"748",13.8,0.9
"749",13.3166666666667,0.9
"750",12.6055555555556,0.92
"751",12.3277777777778,0.93
"752",14.9666666666667,0.87
"753",16.2611111111111,0.87
"754",16.25,0.92
"755",18.8888888888889,0.89
"756",21.35,0.76
"757",21.2055555555556,0.76
"758",22.3388888888889,0.72
"759",23.0333333333333,0.66
"760",23.9111111111111,0.62
"761",24.9777777777778,0.51
"762",23.8,0.58
"763",23.5944444444444,0.53
"764",22.5055555555556,0.68
"765",20.0166666666667,0.78
"766",19.9111111111111,0.74
"767",19.3555555555556,0.76
"768",17.8833333333333,0.85
"769",17.25,0.89
"770",16.6277777777778,0.92
"771",15.8444444444444,0.84
"772",17,0.92
"773",17.0666666666667,0.86
"774",16.5055555555556,0.79
"775",14.9833333333333,0.83
"776",16.0222222222222,0.81
"777",16.1611111111111,0.81
"778",18.8444444444444,0.68
"779",21.1166666666667,0.68
"780",22.5055555555556,0.62
"781",23.7944444444444,0.54
"782",23.8888888888889,0.51
"783",25.8333333333333,0.44
"784",25.9277777777778,0.43
"785",25,0.42
"786",24.9444444444444,0.43
"787",24.9277777777778,0.45
"788",22.8,0.51
"789",19.3388888888889,0.7
"790",17.8055555555556,0.78
"791",17.7833333333333,0.75
"792",16.4888888888889,0.79
"793",15.6944444444444,0.83
"794",15.6277777777778,0.81
"795",16.2111111111111,0.93
"796",15.5777777777778,0.84
"797",15.5777777777778,0.81
"798",15.6055555555556,0.81
"799",15.05,0.83
"800",17.0666666666667,0.73
"801",17.4833333333333,0.72
"802",17.6666666666667,0.71
"803",18.8,0.69
"804",19.6833333333333,0.67
"805",18.8222222222222,0.78
"806",20,0.77
"807",21.15,0.72
"808",23.6555555555556,0.67
"809",23.6166666666667,0.6
"810",23.8166666666667,0.62
"811",22.0388888888889,0.7
"812",19.95,0.7
"813",18.9222222222222,0.8
"814",17.2666666666667,0.88
"815",16.1777777777778,0.9
"816",15.8333333333333,0.93
"817",16.7333333333333,0.93
"818",16.7111111111111,0.97
"819",16.2666666666667,0.97
"820",16.1388888888889,0.97
"821",16.0888888888889,0.97
"822",15.5555555555556,0.96
"823",14.5166666666667,1
"824",17.0888888888889,0.99
"825",17.6666666666667,0.96
"826",19.7944444444444,0.85
"827",22.0166666666667,0.74
"828",21.1388888888889,0.73
"829",21.0444444444444,0.73
"830",18.9388888888889,0.89
"831",18.9166666666667,0.9
"832",20.05,0.78
"833",21.0666666666667,0.73
"834",20.05,0.78
"835",20,0.83
"836",18.8666666666667,0.9
"837",17.9555555555556,0.96
"838",17.7111111111111,0.97
"839",17.7333333333333,0.93
"840",16.7944444444444,0.97
"841",16.6666666666667,0.97
"842",16.1611111111111,0.97
"843",17.0111111111111,0.91
"844",16.1166666666667,0.97
"845",16.1166666666667,0.97
"846",15.5555555555556,0.96
"847",14.0055555555556,1
"848",16.1166666666667,0.93
"849",16.05,0.93
"850",16.2111111111111,0.99
"851",17.8055555555556,0.89
"852",18.8833333333333,0.84
"853",20.1888888888889,0.77
"854",22.2666666666667,0.67
"855",22.3555555555556,0.7
"856",23.8666666666667,0.54
"857",23.8888888888889,0.58
"858",22.9555555555556,0.56
"859",22.4777777777778,0.58
"860",20.8555555555556,0.7
"861",19.1611111111111,0.82
"862",17.7333333333333,0.84
"863",18.2388888888889,0.81
"864",17.8166666666667,0.88
"865",17.7111111111111,0.84
"866",17.2,0.9
"867",15.3055555555556,0.9
"868",16.55,0.93
"869",16.0944444444444,0.96
"870",15.55,0.93
"871",14.9333333333333,0.93
"872",17.0888888888889,0.93
"873",18.6555555555556,0.85
"874",19.8111111111111,0.79
"875",21.0611111111111,0.73
"876",22.2055555555556,0.63
"877",22.75,0.57
"878",23.7944444444444,0.54
"879",23.4833333333333,0.51
"880",23.9611111111111,0.53
"881",24.95,0.5
"882",23.9555555555556,0.53
"883",23.9555555555556,0.5
"884",23.8611111111111,0.54
"885",19.2666666666667,0.75
"886",17.2888888888889,0.87
"887",16.6222222222222,0.93
"888",16.6722222222222,0.87
"889",15.0722222222222,0.93
"890",14.5166666666667,0.93
"891",17.8444444444444,0.8
"892",14.4444444444444,0.93
"893",13.8888888888889,0.96
"894",14.4333333333333,0.9
"895",14.9277777777778,0.87
"896",17.0444444444444,0.82
"897",18.7888888888889,0.78
"898",21.1611111111111,0.73
"899",23.8666666666667,0.62
"900",24.9666666666667,0.56
"901",26.1333333333333,0.47
"902",27.2222222222222,0.44
"903",27.7388888888889,0.39
"904",27.7777777777778,0.4
"905",27.8,0.39
"906",27.8722222222222,0.37
"907",26.1555555555556,0.43
"908",23.9777777777778,0.54
"909",22.5722222222222,0.58
"910",21.1388888888889,0.6
"911",20.4388888888889,0.67
"912",20.4277777777778,0.7
"913",19.3555555555556,0.74
"914",18.75,0.76
"915",19.8777777777778,0.85
"916",17.2222222222222,0.84
"917",16.6444444444444,0.87
"918",16.55,0.88
"919",16.0944444444444,0.87
"920",17.6666666666667,0.84
"921",20.7833333333333,0.7
"922",22.7333333333333,0.67
"923",26.0166666666667,0.55
"924",26.1277777777778,0.58
"925",28.8388888888889,0.51
"926",29.0055555555555,0.51
"927",31.0333333333333,0.45
"928",31.1333333333333,0.36
"929",31.1333333333333,0.41
"930",31.2111111111111,0.41
"931",30.0222222222222,0.48
"932",27.8722222222222,0.58
"933",25.4055555555556,0.66
"934",22.7555555555555,0.79
"935",22.6888888888889,0.79
"936",21.2,0.84
"937",21.55,0.81
"938",21.4388888888889,0.82
"939",19.5055555555556,0.92
"940",19.8611111111111,0.88
"941",19.3333333333333,0.87
"942",18.75,0.91
"943",18.8444444444444,0.9
"944",19.9111111111111,0.87
"945",22.1055555555556,0.81
"946",24.95,0.69
"947",25,0.74
"948",27.3,0.67
"949",27.9666666666667,0.62
"950",30.1166666666667,0.5
"951",31.0444444444444,0.45
"952",31.2055555555556,0.47
"953",32.1722222222222,0.42
"954",32.5444444444444,0.4
"955",31.0388888888889,0.44
"956",28.9555555555556,0.54
"957",26.4777777777778,0.64
"958",22.9166666666667,0.73
"959",23.3833333333333,0.73
"960",22.45,0.83
"961",22.6,0.77
"962",19.9833333333333,0.9
"963",20.9555555555556,0.87
"964",18.8722222222222,0.9
"965",18.3388888888889,0.93
"966",18.85,0.93
